id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
zgW7g4RWssKfjdlSE8fZvg,sweet-afton-astoria,Sweet Afton,https://s3-media1.fl.yelpcdn.com/bphoto/7qRjy07rSq9Q62H2jQKt3w/o.jpg,False,https://www.yelp.com/biz/sweet-afton-astoria?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1051,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]",4.0,"{'latitude': 40.765352, 'longitude': -73.918983}",[],$$,"{'address1': '30-09 34th St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['30-09 34th St', 'Astoria, NY 11103']}",+17187772570,(718) 777-2570,9199.827754155713
1RRD6Ub4QEW9ZeyaBMx5jQ,mountain-province-brooklyn,Mountain Province,https://s3-media2.fl.yelpcdn.com/bphoto/Gk8R7jL2TydoATkCrumBRg/o.jpg,False,https://www.yelp.com/biz/mountain-province-brooklyn?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,260,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.7075228032172, 'longitude': -73.9503787374344}","['pickup', 'delivery']",$,"{'address1': '9 Meserole St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['9 Meserole St', 'Brooklyn, NY 11206']}",+17183877030,(718) 387-7030,3708.8603587337498
V6xlMNLFTsxB4W0VVcRK_Q,230-fifth-rooftop-bar-new-york,230 Fifth Rooftop Bar,https://s3-media3.fl.yelpcdn.com/bphoto/7-MPNwusNDiiXe_UdvgOyw/o.jpg,False,https://www.yelp.com/biz/230-fifth-rooftop-bar-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,3588,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,"{'latitude': 40.7440395, 'longitude': -73.9881258}",[],$$,"{'address1': '230 5th Ave', 'address2': '(corner 27th)', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['230 5th Ave', '(corner 27th)', 'New York, NY 10001']}",+12127254300,(212) 725-4300,4322.878820622214
x7hsZRd_MyrUgAW91FM9qA,bensons-nyc-new-york,Benson's NYC,https://s3-media1.fl.yelpcdn.com/bphoto/IRDAMx_lRnwe36Uh0n8ZnA/o.jpg,False,https://www.yelp.com/biz/bensons-nyc-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,389,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"{'latitude': 40.7218302, 'longitude': -73.9866963}","['pickup', 'delivery', 'restaurant_reservation']",$$,"{'address1': '181 Essex St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['181 Essex St', 'New York, NY 10002']}",+16467915765,(646) 791-5765,1941.8805288539088
7NqFIuXuRwm6WuuseLxAVw,delmonicos-new-york,Delmonico's,https://s3-media4.fl.yelpcdn.com/bphoto/vlc_3raENgqOhDf5QnlWTA/o.jpg,False,https://www.yelp.com/biz/delmonicos-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1048,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.70507, 'longitude': -74.01019}",['pickup'],$$$$,"{'address1': '56 Beaver St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['56 Beaver St', 'New York, NY 10004']}",+12125091144,(212) 509-1144,1375.0462085870618
_-EQR2vNYg-b1eZwAgp6JQ,tanoreen-brooklyn-2,Tanoreen,https://s3-media4.fl.yelpcdn.com/bphoto/_VUXeozk0FAznwZKHgXrIQ/o.jpg,False,https://www.yelp.com/biz/tanoreen-brooklyn-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,827,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,"{'latitude': 40.6308, 'longitude': -74.02775}","['pickup', 'delivery']",$$,"{'address1': '7523 3rd Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7523 3rd Ave', 'Brooklyn, NY 11209']}",+17187485600,(718) 748-5600,8768.541359149915
KpBfFpjzsGvvqAzCasVW0g,extra-virgin-new-york,Extra Virgin,https://s3-media2.fl.yelpcdn.com/bphoto/_uua754M7G5t11l0pWfA1A/o.jpg,False,https://www.yelp.com/biz/extra-virgin-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1242,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.7353962496717, 'longitude': -74.0031888223197}","['pickup', 'delivery']",$$,"{'address1': '259 W 4th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['259 W 4th St', 'New York, NY 10014']}",+12126919359,(212) 691-9359,3413.7710556560824
pqebqpVTT8bR_s9iEu8dOA,curry-ya-new-york,Curry-Ya,https://s3-media2.fl.yelpcdn.com/bphoto/Fa5G4mCJzu8PxHPhEPHQmg/o.jpg,False,https://www.yelp.com/biz/curry-ya-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,711,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 40.72922, 'longitude': -73.98604}","['pickup', 'delivery']",$$,"{'address1': '214 E 10th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['214 E 10th St', 'New York, NY 10003']}",+18666028779,(866) 602-8779,2746.4440251992564
0GftSP2dRwEzujkv2VKIgA,wok-wok-new-york,Wok Wok,https://s3-media4.fl.yelpcdn.com/bphoto/6oKmNAJiYRln7GNXhf2lsg/o.jpg,False,https://www.yelp.com/biz/wok-wok-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,925,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'malaysian', 'title': 'Malaysian'}, {'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 40.71406, 'longitude': -73.99883}","['pickup', 'delivery']",$$,"{'address1': '11 Mott St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['11 Mott St', 'New York, NY 10013']}",+19173883627,(917) 388-3627,1033.5545870381047
IjQ2yGUKkvP0JIldT9vRFQ,take31-new-york,Take31,https://s3-media1.fl.yelpcdn.com/bphoto/qHeQbs--H3OW6JouHFT6Mw/o.jpg,False,https://www.yelp.com/biz/take31-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,579,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.7463, 'longitude': -73.984809}",['delivery'],$$,"{'address1': '15 E 31st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['15 E 31st St', 'New York, NY 10016']}",+16463989990,(646) 398-9990,4612.644654142086
ZnJZ8F17rLIZ3JbJQ2admw,grounded-new-york,Grounded,https://s3-media4.fl.yelpcdn.com/bphoto/de6HOIlSF2E8oda3kHjgIg/o.jpg,False,https://www.yelp.com/biz/grounded-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,726,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.73806, 'longitude': -74.0034}",['delivery'],$,"{'address1': '28 Jane St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['28 Jane St', 'New York, NY 10014']}",+12126470943,(212) 647-0943,3702.2077522411305
Maks_EfVcTOe20TnGQy_MQ,the-capital-grille-new-york-2,The Capital Grille,https://s3-media3.fl.yelpcdn.com/bphoto/UskurMcTHcJLJvu9_5bccw/o.jpg,False,https://www.yelp.com/biz/the-capital-grille-new-york-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,753,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.7607390928484, 'longitude': -73.9813780866211}",[],$$$,"{'address1': '120 W 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10020', 'country': 'US', 'state': 'NY', 'display_address': ['120 W 51st St', 'New York, NY 10020']}",+12122460154,(212) 246-0154,6243.989638033327
8PhwiTru5teSaZ8C6hrIww,casa-mono-new-york,Casa Mono,https://s3-media4.fl.yelpcdn.com/bphoto/k2RzP1cRpghce3kvONic-w/o.jpg,False,https://www.yelp.com/biz/casa-mono-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1215,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,"{'latitude': 40.7359281440206, 'longitude': -73.9871550967319}",[],$$$,"{'address1': '52 Irving Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['52 Irving Pl', 'New York, NY 10003']}",+12122532773,(212) 253-2773,3442.5489220619515
DI_FoHY84hfzTWwlzF76aw,benito-one-new-york,Benito One,https://s3-media2.fl.yelpcdn.com/bphoto/y9W7LQYrNVAlMbpZJFslxA/o.jpg,False,https://www.yelp.com/biz/benito-one-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,710,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.7200188460948, 'longitude': -73.9969412164592}",[],$$,"{'address1': '174 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['174 Mulberry St', 'New York, NY 10013']}",+12122269171,(212) 226-9171,1635.8476198386288
3NbhYebjZPjLTWZZyRuhsw,the-winslow-new-york-2,The Winslow,https://s3-media2.fl.yelpcdn.com/bphoto/KqK_JDisR25T9QQdVvgHNg/o.jpg,False,https://www.yelp.com/biz/the-winslow-new-york-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,532,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'british', 'title': 'British'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.7327766418457, 'longitude': -73.9852142333984}",['restaurant_reservation'],$$,"{'address1': '243 E 14th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['243 E 14th St', 'New York, NY 10003']}",+12127777717,(212) 777-7717,3132.7023604652477
V3USzFEGhuoXez4G2Rk11A,tavola-new-york,Tavola,https://s3-media1.fl.yelpcdn.com/bphoto/HhhlKQchXV9dhvgGgNH1Bw/o.jpg,False,https://www.yelp.com/biz/tavola-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,941,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.755403, 'longitude': -73.994516}",['restaurant_reservation'],$$,"{'address1': '488 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['488 9th Ave', 'New York, NY 10018']}",+12122731181,(212) 273-1181,5555.116776273299
ugIv_ylUdqRIlx6AD8lTJA,basso56-new-york,Basso56,https://s3-media2.fl.yelpcdn.com/bphoto/H8_J5iWTVVk0KBKWdHFj8g/o.jpg,False,https://www.yelp.com/biz/basso56-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,619,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.7655, 'longitude': -73.98267}","['pickup', 'delivery']",$$$,"{'address1': '234 W 56th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['234 W 56th St', 'New York, NY 10019']}",+12122652610,(212) 265-2610,6753.562550212574
BEuZGvNlbM4tXq7YICyM6w,luannes-wild-ginger-all-asian-vegan-new-york,LuAnne's Wild Ginger All-Asian Vegan,https://s3-media4.fl.yelpcdn.com/bphoto/zdEE5agmgnpzLB_xf9H1zA/o.jpg,False,https://www.yelp.com/biz/luannes-wild-ginger-all-asian-vegan-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,642,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 40.7204631, 'longitude': -73.9964956}","['pickup', 'delivery']",$$,"{'address1': '380 Broome St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['380 Broome St', 'New York, NY 10013']}",+12129661883,(212) 966-1883,1680.23490555355
Ps0cOZevNA1M9M5_z7W3oQ,joseph-leonard-new-york,Joseph Leonard,https://s3-media2.fl.yelpcdn.com/bphoto/Xvh5oIEvX2WUC4lDoNXv0Q/o.jpg,False,https://www.yelp.com/biz/joseph-leonard-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,654,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 40.7336021670705, 'longitude': -74.001675412843}",[],$$,"{'address1': '170 Waverly Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['170 Waverly Pl', 'New York, NY 10014']}",+16464298383,(646) 429-8383,3192.1593151240463
2UxAkvKkkWNwqZi9H0OzWw,dian-kitchen-new-york-2,Dian Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/DfW-37qca4Xb08wtK4_tsw/o.jpg,False,https://www.yelp.com/biz/dian-kitchen-new-york-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,206,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",5.0,"{'latitude': 40.72772, 'longitude': -73.98321}","['pickup', 'delivery']",$$,"{'address1': '435 E 9th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['435 E 9th St', 'New York, NY 10009']}",+16465909898,(646) 590-9898,2641.881386640543
TthttjDCINv6jOV28bEphg,chip-nyc-astoria,Chip NYC,https://s3-media3.fl.yelpcdn.com/bphoto/f5xEmfvTX3icX868PQun1A/o.jpg,False,https://www.yelp.com/biz/chip-nyc-astoria?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,604,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'catering', 'title': 'Caterers'}]",4.5,"{'latitude': 40.7655337630129, 'longitude': -73.9192518515278}",[],$$,"{'address1': '30-06 34th St', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['30-06 34th St', 'Astoria, NY 11103']}",+19177450101,(917) 745-0101,9211.712201893013
d_TC6Om2EBTzHVm_lCgNtg,great-ny-noodle-town-new-york,Great NY Noodle Town,https://s3-media3.fl.yelpcdn.com/bphoto/BAzE7G6WNiUqJqLTRPYSvA/o.jpg,False,https://www.yelp.com/biz/great-ny-noodle-town-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1311,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 40.7150363828814, 'longitude': -73.9971172437072}",[],$,"{'address1': '28 Bowery', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['28 Bowery', 'New York, NY 10013']}",+12123490923,(212) 349-0923,1092.7664691368493
ayOj0JXAsuGqVG8reuqpxQ,diwine-astoria,DiWine,https://s3-media3.fl.yelpcdn.com/bphoto/5e3E7LGaLbGTPAsK-D0cdg/o.jpg,False,https://www.yelp.com/biz/diwine-astoria?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,770,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 40.76087, 'longitude': -73.91557}","['pickup', 'delivery']",$$,"{'address1': '41-15 31st Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['41-15 31st Ave', 'Astoria, NY 11103']}",+17187771355,(718) 777-1355,9053.287265361136
-olla_BldF5Y84I9ezRNdA,hourglass-tavern-new-york-3,Hourglass Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/QLu_KlYPg_L84B81q_HrQw/o.jpg,False,https://www.yelp.com/biz/hourglass-tavern-new-york-3?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,764,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.760952, 'longitude': -73.9903269}","['pickup', 'delivery', 'restaurant_reservation']",$$,"{'address1': '373 W 46th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['373 W 46th St', 'New York, NY 10036']}",+12122652060,(212) 265-2060,6181.146109479782
0vg2Z-HPwkyVVX613j2ysg,pengs-noodle-folk-new-york-2,Peng's Noodle Folk,https://s3-media3.fl.yelpcdn.com/bphoto/wvHPziTEoK6D-_YclkYQuA/o.jpg,False,https://www.yelp.com/biz/pengs-noodle-folk-new-york-2?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,434,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.5,"{'latitude': 40.77726, 'longitude': -73.94932}","['pickup', 'delivery']",$$,"{'address1': '1659 1st Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1659 1st Ave', 'New York, NY 10028']}",+12123482878,(212) 348-2878,8842.376195907062
zBf-m72ATTPTey-_9vu3Yw,peacefood-cafe-new-york-5,Peacefood Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/qC915vWCb6w1h3FSRLIoTg/o.jpg,False,https://www.yelp.com/biz/peacefood-cafe-new-york-5?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1273,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 40.785326, 'longitude': -73.97713}","['pickup', 'delivery']",$$,"{'address1': '460 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['460 Amsterdam Ave', 'New York, NY 10024']}",+12123622266,(212) 362-2266,8999.278996359702
i9W3EVA6FjB6lWWSEmhndA,sake-bar-decibel-new-york,Sake Bar Decibel,https://s3-media1.fl.yelpcdn.com/bphoto/SeBqN4HBpn8HdQcXoYCVNA/o.jpg,False,https://www.yelp.com/biz/sake-bar-decibel-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,974,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 40.729299, 'longitude': -73.9878008}",[],$$,"{'address1': '240 E 9th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['240 E 9th St', 'New York, NY 10003']}",+12129792733,(212) 979-2733,2708.3055648165446
CO3lm5309asRY7XG5eXNgg,rahi-new-york,Rahi,https://s3-media1.fl.yelpcdn.com/bphoto/rPh_LboeIOiTVeXCuas5jA/o.jpg,False,https://www.yelp.com/biz/rahi-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,450,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"{'latitude': 40.7360271, 'longitude': -74.0005436}","['pickup', 'delivery']",$$$,"{'address1': '60 Greenwich Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['60 Greenwich Ave', 'New York, NY 10011']}",+12123738900,(212) 373-8900,3441.140159095741
3Rah-cvFk79duFQ83voQ5A,99-favor-taste-new-york-13,99 Favor Taste,https://s3-media3.fl.yelpcdn.com/bphoto/CBdM9M_70-W1L2y0cTMySg/o.jpg,False,https://www.yelp.com/biz/99-favor-taste-new-york-13?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,650,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.728833, 'longitude': -73.988094}",['restaurant_reservation'],$$,"{'address1': '37 St Marks Pl', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['37 St Marks Pl', 'New York, NY 10003']}",+12122560480,(212) 256-0480,2652.6008633162064
LXdblKc5g1Dp17xiV-Am1w,trattoria-dellarte-new-york,Trattoria Dell'Arte,https://s3-media2.fl.yelpcdn.com/bphoto/KU92-a2MPTsvMX0-I6t7Gg/o.jpg,False,https://www.yelp.com/biz/trattoria-dellarte-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1015,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.765295646702, 'longitude': -73.98046281606}","['pickup', 'delivery']",$$$,"{'address1': '900 7th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['900 7th Ave', 'New York, NY 10019']}",+12122459800,(212) 245-9800,6756.345606917672
jt_mFVGnAcPx27vIz4o29A,fig-and-olive-meatpacking-new-york-3,Fig & Olive - Meatpacking,https://s3-media1.fl.yelpcdn.com/bphoto/tpcYohkfngIXJstmvFFY6Q/o.jpg,False,https://www.yelp.com/biz/fig-and-olive-meatpacking-new-york-3?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,1358,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 40.7406284811719, 'longitude': -74.0068594359003}",[],$$$,"{'address1': '420 W 13th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['420 W 13th St', 'New York, NY 10014']}",+12129241200,(212) 924-1200,4052.597040359474
mhhTORjUdXj-UIDjyGmhBg,estiatorio-milos-new-york,Estiatorio Milos,https://s3-media1.fl.yelpcdn.com/bphoto/MHD33qCbDYiAqSjW592B6g/o.jpg,False,https://www.yelp.com/biz/estiatorio-milos-new-york?adjust_creative=br0caLDEdTejZqAl4hMenA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=br0caLDEdTejZqAl4hMenA,891,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 40.76368, 'longitude': -73.97922}",[],$$$$,"{'address1': '125 W 55th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['125 W 55th St', 'New York, NY 10019']}",+12122457400,(212) 245-7400,6587.346205060619
